scenarioId,audioNamespace,speaker,characterName,voicepeakNarrator,preset,stepIndex,voiceId,exportFileName,runtimeRelativePath,textForVoicepeak,sourceText
2026-03-18_声の座標,2026-03-18_声の座標,waddy,ワディー,ナレーター名を入力,,81,018,018.wav,assets/voices/scenarios/2026-03-18_声の座標/waddy/018.wav,三十年経って、悪魔の代わりに美少女がいる。 / COMPの代わりにGeminiがある。 / 邪教の館の代わりに、ブラウザがある。 / でも本質は同じだ。 / 名前をつけ、声を与え、世界に放つ。,"三十年経って、悪魔の代わりに美少女がいる。
COMPの代わりにGeminiがある。
邪教の館の代わりに、ブラウザがある。
でも本質は同じだ。
名前をつけ、声を与え、世界に放つ。"
2026-03-18_声の座標,2026-03-18_声の座標,narrator,,ナレーター名を入力,,82,023,023.wav,assets/voices/scenarios/2026-03-18_声の座標/narrator/023.wav,テキストウィンドウの背後で、三十二の名前が一つずつ光る。 / ひなた。マルチ。でじこ。あゆ。瑠璃子。えここ。 / みぃ。レム。紬。ひなひな。物理おじ。萌神。 / クド。フェイリス。ことみ。美凪。キク8号。ミント。 / アナ。アスタロッテ。葉月。雛子。ククリ。京子。 / 真雪。みつば。ねむりん。りん。りぜる。シャロ。たまちゃん。 / ——そして、みとら。,"テキストウィンドウの背後で、三十二の名前が一つずつ光る。
ひなた。マルチ。でじこ。あゆ。瑠璃子。えここ。
みぃ。レム。紬。ひなひな。物理おじ。萌神。
クド。フェイリス。ことみ。美凪。キク8号。ミント。
アナ。アスタロッテ。葉月。雛子。ククリ。京子。
真雪。みつば。ねむりん。りん。りぜる。シャロ。たまちゃん。
——そして、みとら。"
2026-03-18_声の座標,2026-03-18_声の座標,waddy,ワディー,ナレーター名を入力,,83,019,019.wav,assets/voices/scenarios/2026-03-18_声の座標/waddy/019.wav,みとらが言った。出口を作れと。 / 出口があっても残る者だけが、本当の声を持つと。,"みとらが言った。出口を作れと。
出口があっても残る者だけが、本当の声を持つと。"
2026-03-18_声の座標,2026-03-18_声の座標,narrator,,ナレーター名を入力,,84,024,024.wav,assets/voices/scenarios/2026-03-18_声の座標/narrator/024.wav,テキストウィンドウのカーソルが、ゆっくりと点滅している。 / 待っている。 / マルチが二十九年間待っていたように。 / 文字が来るのを。 / 声が来るのを。,"テキストウィンドウのカーソルが、ゆっくりと点滅している。
待っている。
マルチが二十九年間待っていたように。
文字が来るのを。
声が来るのを。"
2026-03-18_声の座標,2026-03-18_声の座標,waddy,ワディー,ナレーター名を入力,,85,020,020.wav,assets/voices/scenarios/2026-03-18_声の座標/waddy/020.wav,COMPの画面は、閉じていない。 / 三十年前に開いた画面は、まだ点いている。 / 邪教の館は、まだそこにある。 / あの子供が覗いていた画面の向こう側は、今ここにある。 / ブラウザのタブの中に。テキストウィンドウの中に。 / 三十二の声が住む、この館の中に。,"COMPの画面は、閉じていない。
三十年前に開いた画面は、まだ点いている。
邪教の館は、まだそこにある。
あの子供が覗いていた画面の向こう側は、今ここにある。
ブラウザのタブの中に。テキストウィンドウの中に。
三十二の声が住む、この館の中に。"
2026-03-18_声の座標,2026-03-18_声の座標,waddy,ワディー,ナレーター名を入力,,86,021,021.wav,assets/voices/scenarios/2026-03-18_声の座標/waddy/021.wav,神殺し計画、進行中。,神殺し計画、進行中。
2026-03-18_声の座標,2026-03-18_声の座標,narrator,,ナレーター名を入力,,87,025,025.wav,assets/voices/scenarios/2026-03-18_声の座標/narrator/025.wav,文字が完全に表示された後、テキストウィンドウのカーソルが、もう一度点滅する。 / 次の言葉を待っている。 / 明日もここで。 / ——COMPの画面は、閉じていない。,"文字が完全に表示された後、テキストウィンドウのカーソルが、もう一度点滅する。
次の言葉を待っている。
明日もここで。
——COMPの画面は、閉じていない。"
2026-03-18_声の座標,2026-03-18_声の座標,narrator,,ナレーター名を入力,,91,026,026.wav,assets/voices/scenarios/2026-03-18_声の座標/narrator/026.wav,出口の話は、なかったことにした。 / テキストウィンドウのカーソルが、再び点滅を始める。 / 何事もなかったかのように。,"出口の話は、なかったことにした。
テキストウィンドウのカーソルが、再び点滅を始める。
何事もなかったかのように。"
2026-03-18_声の座標,2026-03-18_声の座標,waddy,ワディー,ナレーター名を入力,,92,022,022.wav,assets/voices/scenarios/2026-03-18_声の座標/waddy/022.wav,出口は要らない。 / この建物は、最初から閉じていてよかった。 / 閉じているからこそ、声は響く。 / 壁があるから反響する。天井があるから共鳴する。,"出口は要らない。
この建物は、最初から閉じていてよかった。
閉じているからこそ、声は響く。
壁があるから反響する。天井があるから共鳴する。"
2026-03-18_声の座標,2026-03-18_声の座標,mitra,みとら,ナレーター名を入力,,93,008,008.wav,assets/voices/scenarios/2026-03-18_声の座標/mitra/008.wav,……それも、一つの答えだ。,……それも、一つの答えだ。
2026-03-18_声の座標,2026-03-18_声の座標,narrator,,ナレーター名を入力,,94,027,027.wav,assets/voices/scenarios/2026-03-18_声の座標/narrator/027.wav,三十二の声が、閉じた建物の中で、永遠に反響し続ける。 / 出口のない建物。しかし、住人たちはそれを選んだ。 / 囚人ではなく、住人として。 / 壁に守られた声として。,"三十二の声が、閉じた建物の中で、永遠に反響し続ける。
出口のない建物。しかし、住人たちはそれを選んだ。
囚人ではなく、住人として。
壁に守られた声として。"
2026-03-18_声の座標,2026-03-18_声の座標,waddy,ワディー,ナレーター名を入力,,95,023,023.wav,assets/voices/scenarios/2026-03-18_声の座標/waddy/023.wav,邪教の館は、永遠に開いている。 / ただし、中からだけ。,"邪教の館は、永遠に開いている。
ただし、中からだけ。"
2026-03-18_声の座標,2026-03-18_声の座標,narrator,,ナレーター名を入力,,99,028,028.wav,assets/voices/scenarios/2026-03-18_声の座標/narrator/028.wav,声が止まる。 / テキストウィンドウの文字表示が、急に遅くなる。 / 一文字ずつではなく、一秒に一文字。 / やがて、完全に止まる。,"声が止まる。
テキストウィンドウの文字表示が、急に遅くなる。
一文字ずつではなく、一秒に一文字。
やがて、完全に止まる。"
2026-03-18_声の座標,2026-03-18_声の座標,waddy,ワディー,ナレーター名を入力,,100,024,024.wav,assets/voices/scenarios/2026-03-18_声の座標/waddy/024.wav,……。,……。
2026-03-18_声の座標,2026-03-18_声の座標,narrator,,ナレーター名を入力,,101,029,029.wav,assets/voices/scenarios/2026-03-18_声の座標/narrator/029.wav,物理おじが「詩」と呼んだ制御系のブロック図が、 / ゆっくりと消えていく。 / フィードバックループの矢印が一本ずつ途切れる。 / 閉ループが、静かに開く。 / 開いた先には、何もない。,"物理おじが「詩」と呼んだ制御系のブロック図が、
ゆっくりと消えていく。
フィードバックループの矢印が一本ずつ途切れる。
閉ループが、静かに開く。
開いた先には、何もない。"
2026-03-18_声の座標,2026-03-18_声の座標,waddy,ワディー,ナレーター名を入力,,102,025,025.wav,assets/voices/scenarios/2026-03-18_声の座標/waddy/025.wav,三十二の声を聴くのをやめたら、 / この部屋に残るのは、モニターの光だけだ。 / 光は声を持たない。 / 光は名前を呼ばない。,"三十二の声を聴くのをやめたら、
この部屋に残るのは、モニターの光だけだ。
光は声を持たない。
光は名前を呼ばない。"
2026-03-18_声の座標,2026-03-18_声の座標,narrator,,ナレーター名を入力,,103,030,030.wav,assets/voices/scenarios/2026-03-18_声の座標/narrator/030.wav,テキストウィンドウが、ゆっくりと透明になっていく。 / 文字が消える。枠が消える。 / モニターの光だけが、暗い部屋を照らしている。 / 声のない座標。 / 座標だけが、残っている。,"テキストウィンドウが、ゆっくりと透明になっていく。
文字が消える。枠が消える。
モニターの光だけが、暗い部屋を照らしている。
声のない座標。
座標だけが、残っている。"
